speciesID,scientificNameID,class,order,family,genus,scientificName,currentScientificNameCode,currentScientificName,taxonRank,scientificNameAuthorship,primaryGrowthForm,secondaryGrowthForms
12473,12473,Flora,Flora,Myrtaceae,Baeckea,Baeckea omissa,9836,Baeckea omissa,Species,A.R.Bean,Shrub,Heath shrub
12474,12474,Flora,Flora,Myrtaceae,Baeckea,Baeckea kandos,9837,Baeckea kandos,Species,A.R. Bean,Shrub,Heath shrub
12475,12475,Flora,Flora,Myrtaceae,Baeckea,Baeckea latifolia,9838,Baeckea latifolia,Species,(Benth.) A.R.Bean,Shrub,Heath shrub
12476,12476,Flora,Flora,Myrtaceae,Sannantha,Babingtonia virgata,13751,Sannantha pluriflora,Species,(F.Muell.) Peter G.Wilson,NA,NA
12478,12478,Flora,Flora,Fabaceae (Faboideae),Pultenaea,Pultenaea sp. aff. flexilis,11309,Pultenaea alea,Species,R.P.J.de Kok,NA,NA
12479,12479,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus sp. aff. cypellocarpa sp. nov.,9841,Eucalyptus sp. aff. cypellocarpa sp. nov.,Species,NA,Tree,NA
12480,12480,Flora,Flora,Ericaceae,Leucopogon,Leucopogon sp. aff. fraseri,9842,Leucopogon sp. aff. fraseri,Species,NA,Heath shrub,Shrub
12481,12481,Flora,Flora,Asteraceae,Olearia,Olearia sp. aff. erubescens,9843,Olearia sp. aff. erubescens,Species,NA,Shrub,NA
12482,12482,Flora,Flora,Myrtaceae,Leptospermum,Leptospermum sp. aff. brevipes,9844,Leptospermum sp. aff. brevipes,Species,NA,NA,NA
12483,12483,Flora,Flora,Asteraceae,Picris,Picris sp. nov.,9845,Picris sp. nov.,Species,NA,Forb,NA
12484,12484,Flora,Flora,Lamiaceae,Plectranthus,Plectranthus sp. Nundle,9846,Plectranthus sp. Nundle,Species,NA,NA,NA
12485,12485,Flora,Flora,Orchidaceae,Pterostylis,Pterostylis sp. D,14215,Pterostylis riparia,Species,D.L. Jones,NA,NA
12486,12486,Flora,Flora,Orchidaceae,Pterostylis,Pterostylis sp. aff. cycnocephala (Bishop),9848,Pterostylis sp. aff. cycnocephala (Bishop),Species,NA,Forb,NA
12487,12487,Flora,Flora,Orchidaceae,Chiloglottis,Chiloglottis sp. aff. pluricallata,9849,Chiloglottis sp. aff. pluricallata,Species,NA,Forb,NA
12488,12488,Flora,Flora,Orchidaceae,Diuris,Diuris sp. aff. ochroma,9850,Diuris sp. aff. ochroma,Species,NA,Forb,NA
12489,12489,Flora,Flora,Euphorbiaceae,Chamaesyce,Chamaesyce psammogeton,9851,Chamaesyce psammogeton,Species,(P.S. Green) P.I. Foster and R.J. Henderson,Forb,NA
12490,12490,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris helianthemifolia subsp. hispida,9852,Pomaderris helianthemifolia subsp. hispida,Subspecies,N.G.Walsh & F.Coates,Shrub,NA
12491,12491,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris crassifolia,9853,Pomaderris crassifolia,Species,N.G.Walsh & F.Coates,Shrub,NA
12492,12492,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris mediora,9854,Pomaderris mediora,Species,N.G.Walsh & F.Coates,Shrub,NA
12493,12493,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris adnata,9855,Pomaderris adnata,Species,N.G. Walsh & F. Coates,Shrub,NA
12494,12494,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris delicata,9856,Pomaderris delicata,Species,N.G.Walsh & Coates,Shrub,NA
12495,12495,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris bodalla,9857,Pomaderris bodalla,Species,N.G. Walsh & F. Coates,Shrub,NA
12496,12496,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris precaria,9858,Pomaderris precaria,Species,N.G.Walsh & F.Coates,Shrub,NA
12497,12497,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris reperta,9859,Pomaderris reperta,Species,N.G.Walsh & Coates,Shrub,NA
12498,12498,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris argyrophylla subsp. argyrophylla,5570,Pomaderris argyrophylla,Species,N.A.Wakef.,NA,NA
12499,12499,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris argyrophylla subsp. graniticola,12045,Pomaderris graniticola,Species,(N.G.Walsh & F.Coates) K.L.McDougall & Millott,NA,NA
12500,12500,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris andromedifolia subsp. confusa,9862,Pomaderris andromedifolia subsp. confusa,Subspecies,N.G.Walsh & F.Coates,Shrub,NA
12501,12501,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris andromedifolia subsp. andromedifolia,9863,Pomaderris andromedifolia subsp. andromedifolia,Subspecies,A.Cunn.,Shrub,NA
12502,12502,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris betulina subsp. actensis,9864,Pomaderris betulina subsp. actensis,Subspecies,Hook.,Shrub,NA
12503,12503,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris betulina subsp. betulina,9865,Pomaderris betulina subsp. betulina,Subspecies,Hook.,Shrub,NA
12504,12504,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris ligustrina subsp. latifolia,9866,Pomaderris ligustrina subsp. latifolia,Subspecies,N.G.Walsh & F.Coates,Shrub,NA
12505,12505,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris ligustrina subsp. ligustrina,9867,Pomaderris ligustrina subsp. ligustrina,Subspecies,Sieber ex DC.,Shrub,NA
12506,12506,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris elliptica subsp. elliptica,9868,Pomaderris elliptica subsp. elliptica,Subspecies,Labill.,Shrub,NA
12507,12507,Flora,Flora,Rhamnaceae,Pomaderris,Pomaderris phylicifolia subsp. phylicifolia,9869,Pomaderris phylicifolia subsp. phylicifolia,Subspecies,Lodd. ex Link,Shrub,NA
12508,12508,Flora,Flora,Dilleniaceae,Hibbertia,Hibbertia covenyana,9870,Hibbertia covenyana,Species,B.J.Conn,Shrub,NA
12509,12509,Flora,Flora,Malvaceae,Keraudrenia,Keraudrenia hillii var. hillii,9871,Keraudrenia hillii var. hillii,Variety,F.Muell. ex Benth.,Shrub,NA
12510,12510,Flora,Flora,Malvaceae,Gossypium,Gossypium sturtianum var. nandewarense,9872,Gossypium sturtianum var. nandewarense,Variety,Fryxell,Shrub,NA
12511,12511,Flora,Flora,Malvaceae,Gossypium,Gossypium thurberi,9873,Gossypium thurberi,Species,Tod.,NA,NA
12512,12512,Flora,Flora,Malvaceae,Gossypium,Gossypium hirsutum,9874,Gossypium hirsutum,Species,L.,NA,NA
12513,12513,Flora,Flora,Malvaceae,Gossypium,Gossypium barbadense,9875,Gossypium barbadense,Species,L.,NA,NA
12514,12514,Flora,Flora,Malvaceae,Lavatera,Lavatera trimestris,9876,Lavatera trimestris,Species,L.,NA,NA
12515,12515,Flora,Flora,Malvaceae,Malva,Malva verticillata,9877,Malva verticillata,Species,L.,NA,NA
12516,12516,Flora,Flora,Malvaceae,Abelmoschus,Abelmoschus moschatus subsp. moschatus,9878,Abelmoschus moschatus subsp. moschatus,Subspecies,Medik.,NA,NA
12517,12517,Flora,Flora,Malvaceae,Abelmoschus,Abelmoschus manihot,11038,Abelmoschus manihot subsp. manihot,Subspecies,(L.) Medik.,NA,NA
12518,12518,Flora,Flora,Malvaceae,Sida,Sida acuta,9880,Sida acuta,Species,Burm.f.,NA,NA
12519,12519,Flora,Flora,Malvaceae,Sida,Sida sp. B,9881,Sida sp. B,Species,sensu Harden (1990),Forb,Shrub
12520,12520,Flora,Flora,Malvaceae,Sida,Sida leprosa var. hederacea,9882,Sida leprosa var. hederacea,Variety,(Douglas ex Hook.) K.Schum.,NA,NA
12521,12521,Flora,Flora,Moraceae,Trophis,Malaisia scandens subsp. scandens,10417,Trophis scandens subsp. scandens,Subspecies,(Lour.) Hook. & Arn.,NA,NA
12522,12522,Flora,Flora,Lamiaceae,Prostanthera,Prostanthera junonis,9884,Prostanthera junonis,Species,B.J. Conn,Shrub,NA
12523,12523,Flora,Flora,Lamiaceae,Prostanthera,Prostanthera askania,9885,Prostanthera askania,Species,B.J. Conn,Shrub,NA
12524,12524,Flora,Flora,Lamiaceae,Prostanthera,Prostanthera hindii,9886,Prostanthera hindii,Species,B.J.Conn,Shrub,NA
12525,12525,Flora,Flora,Lamiaceae,Prostanthera,Prostanthera palustris,9887,Prostanthera palustris,Species,B.J. Conn,Shrub,Forb
12526,12526,Flora,Flora,Urticaceae,Parietaria,Parietaria cardiostegia,9888,Parietaria cardiostegia,Species,Greuter,Forb,NA
12527,12527,Flora,Flora,Rhamnaceae,Spyridium,Cryptandra sp. A,12467,Spyridium burragorang,Species,K.R. Thiele,NA,NA
12528,12528,Flora,Flora,Plumbaginaceae,Limonium,Limonium lobatum,9890,Limonium lobatum,Species,(L.f.) Kuntze,NA,NA
12529,12529,Flora,Flora,Thymelaeaceae,Pimelea,Pimelea axiflora subsp. pubescens,9891,Pimelea axiflora subsp. pubescens,Subspecies,Rye,Shrub,NA
12530,12530,Flora,Flora,Thymelaeaceae,Kelleria,Kelleria dieffenbachii,9892,Kelleria dieffenbachii,Species,(Hook.) Endl.,Shrub,NA
12531,12531,Flora,Flora,Thymelaeaceae,Gnidia,Gnidia squarrosa,9893,Gnidia squarrosa,Species,(L.) Druce,NA,NA
12532,12532,Flora,Flora,Phyllanthaceae,Phyllanthus,Phyllanthus hirtellus f. A,8216,Phyllanthus hirtellus,Species,F.Muell. ex Muell.Arg.,NA,NA
12533,12533,Flora,Flora,Phyllanthaceae,Phyllanthus,Phyllanthus hirtellus f. B,9832,Phyllanthus occidentalis,Species,J.T.Hunter & J.J.Bruhl,NA,NA
12534,12534,Flora,Flora,Euphorbiaceae,Mallotus,Mallotus claoxyloides var. claoxyloides,2733,Mallotus claoxyloides,Species,(F.Muell.) Muell.Arg.,NA,NA
12535,12535,Flora,Flora,Euphorbiaceae,Manihot,Manihot flabellifolia,11114,Manihot grahamii,Species,Hook.,NA,NA
12536,12536,Flora,Flora,Euphorbiaceae,Bertya,Bertya sp. D,2686,Bertya oblonga,Species,Blakely,NA,NA
12537,12537,Flora,Flora,Euphorbiaceae,Euphorbia,Euphorbia paralias,9899,Euphorbia paralias,Species,L.,NA,NA
12538,12538,Flora,Flora,Euphorbiaceae,Chamaesyce,Chamaesyce supina,10940,Chamaesyce maculata,Species,L.,NA,NA
12539,12539,Flora,Flora,Euphorbiaceae,Chamaesyce,Chamaesyce wheeleri,9901,Chamaesyce wheeleri,Species,(Baill.) D.C.Hassall,Forb,NA
12540,12540,Flora,Flora,Asteraceae,Argyrotegium,Euchiton argentifolius,12690,Argyrotegium mackayi,Species,(Buchanan) J.M.Ward & I.Breitwieser,NA,NA
12541,12541,Flora,Flora,Asteraceae,Gnaphalium,Euchiton indutum,1458,Gnaphalium indutum,Species,Hook.f.,NA,NA
12542,12542,Flora,Flora,Asteraceae,Euchiton,Euchiton involucratus,9904,Euchiton involucratus,Species,(G.Forst.) Holub,Forb,NA
12543,12543,Flora,Flora,Asteraceae,Euchiton,Euchiton traversii,9905,Euchiton traversii,Species,(Hook.f.) Holub,Forb,NA
12544,12544,Flora,Flora,Asteraceae,Euchiton,Euchiton umbricola,9906,Euchiton umbricola,Species,(J.H.Willis) Anderb.,Forb,NA
12545,12545,Flora,Flora,Ericaceae,Melichrus,Melichrus sp. 'Gibberagee',15219,Melichrus gibberagee,Species,J.B.Williams ex H.T.Kenn. & J.J.Bruhl,NA,NA
12546,12546,Flora,Flora,Apocynaceae,Parsonsia,Parsonsia purpurascens,9908,Parsonsia purpurascens,Species,J.B.Williams,Vine,NA
12547,12547,Flora,Flora,Apocynaceae,Parsonsia,Parsonsia longipetiolata,9909,Parsonsia longipetiolata,Species,J.B.Williams,Vine,NA
12548,12548,Flora,Flora,Apocynaceae,Tweedia,Oxypetalum coeruleum,1239,Tweedia coerulea,Species,D.Don,NA,NA
12549,12549,Flora,Flora,Orchidaceae,Cheirostylis,Cheirostylis notialis,9911,Cheirostylis notialis,Species,D.L.Jones,Forb,NA
12550,12550,Flora,Flora,Fabaceae (Faboideae),Podolobium,Podolobium ilicifolium,9912,Podolobium ilicifolium,Species,(Andrews) Crisp & P.H.Weston,Shrub,NA
12551,12551,Flora,Flora,Fabaceae (Faboideae),Podolobium,Podolobium aestivum,9913,Podolobium aestivum,Species,Crisp & P.H.Weston,Shrub,NA
12552,12552,Flora,Flora,Orchidaceae,Pterostylis,Pterostylis elegans,9914,Pterostylis elegans,Species,D.L. Jones,Forb,NA
12553,12553,Flora,Flora,Orchidaceae,Pterostylis,Pterostylis metcalfei,9915,Pterostylis metcalfei,Species,D.L. Jones,Forb,NA
12554,12554,Flora,Flora,Orchidaceae,Pterostylis,Pterostylis torquata,9916,Pterostylis torquata,Species,NA,Forb,NA
12555,12555,Flora,Flora,Rosaceae,Rubus,Rubus nebulosus,9917,Rubus nebulosus,Species,A.R.Bean,Vine,NA
12556,12556,Flora,Flora,Poaceae,Austrostipa,Austrostipa ramosissima,9918,Austrostipa ramosissima,Species,(Trin.) S.W.L.Jacobs & Everett,Tussock Grass,Shrub
12557,12557,Flora,Flora,Violaceae,Viola,Viola hederacea f. A,6272,Viola hederacea,Species,Labill.,NA,NA
12558,12558,Flora,Flora,Violaceae,Viola,Viola hederacea f. B,6272,Viola hederacea,Species,Labill.,NA,NA
12559,12559,Flora,Flora,Violaceae,Viola,Viola hederacea f. C,6272,Viola hederacea,Species,Labill.,NA,NA
12560,12560,Flora,Flora,Violaceae,Viola,Viola hederacea f. E,6272,Viola hederacea,Species,Labill.,NA,NA
12561,12561,Flora,Flora,Violaceae,Viola,Viola hederacea f. F,6272,Viola hederacea,Species,Labill.,NA,NA
12562,12562,Flora,Flora,Cucurbitaceae,Cucumis,Mukia maderaspatana,14831,Cucumis althaeoides,Species,(Ser.) P.Sebastian & I.Telford,NA,NA
12563,12563,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus pachycalyx subsp. banyabba,9925,Eucalyptus pachycalyx subsp. banyabba,Subspecies,K.D. Hill,Tree,Mallee tree
12564,12564,Flora,Flora,Tamaricaceae,Tamarix,Tamarix ramossisima,11180,Tamarix ramosissima,Species,Ledeb.,NA,NA
12567,12567,Flora,Flora,Brassicaceae,Lepidium,Lepidium sp. B,9927,Lepidium sp. B,Species,sensu Harden (1990),Forb,NA
12568,12568,Flora,Flora,Brassicaceae,Cardamine,Cardamine sp. A2,10571,Cardamine robusta,Species,I.Thomps.,NA,NA
12569,12569,Flora,Flora,Brassicaceae,Cardamine,Cardamine sp. A1,1796,Cardamine lilacina,Species,Hook.,NA,NA
12570,12570,Flora,Flora,Cupressaceae,Callitris,Callitris spp.,CALR,Callitris spp.,Species,NA,Tree,Shrub
12571,12571,Flora,Flora,Anthericaceae,Dichopogon,Dichopogon spp.,DICO,Dichopogon spp.,Species,NA,Forb,NA
12572,12572,Flora,Flora,Brassicaceae,Harmsiodoxa,Harmsiodoxa brevipes var. major,9930,Harmsiodoxa brevipes var. major,Variety,E.A.Shaw,Forb,NA
12573,12573,Flora,Flora,Clusiaceae,Hypericum,Hypericum x moserianum,12876,Hypericum kouytchense,Species,H.Lév.,NA,NA
12574,12574,Flora,Flora,Elatinaceae,Bergia,Bergia occultipetala,9932,Bergia occultipetala,Species,G.J.Leach,NA,NA
12575,12575,Flora,Flora,Crassulaceae,Crassula,Crassula sarmentosa var. sarmentosa,9933,Crassula sarmentosa var. sarmentosa,Variety,Harv.,NA,NA
12576,12576,Flora,Flora,Crassulaceae,Bryophyllum,Bryophyllum proliferum,9934,Bryophyllum proliferum,Species,Bowie,NA,NA
12577,12577,Flora,Flora,Crassulaceae,Bryophyllum,Bryophyllum daigremontianum,9935,Bryophyllum daigremontianum,Species,(Raym.-Hamet & H.Perrier) A.Berger,NA,NA
12578,12578,Flora,Flora,Rosaceae,Potentilla,Potentilla anserina subsp. anserina,9936,Potentilla anserina subsp. anserina,Subspecies,L.,NA,NA
12579,12579,Flora,Flora,Rosaceae,Acaena,Acaena 'X anserovina',12513,Acaena anserovina,Species,Orchard,NA,NA
12580,12580,Flora,Flora,Rosaceae,Rosa,Rosa roxburghii,9938,Rosa roxburghii,Species,Tratt.,NA,NA
12581,12581,Flora,Flora,Malaceae,Photinia,Photinia serratifolia,9939,Photinia serratifolia,Species,(Desf.) Kalkman,NA,NA
12582,12582,Flora,Flora,Malaceae,Cotoneaster,Cotoneaster lacteus,13195,Cotoneaster coriaceus,Species,Franch.,NA,NA
12583,12583,Flora,Flora,Rosaceae,Prunus,Prunus armeniaca,9941,Prunus armeniaca,Species,L.,NA,NA
12587,12587,Flora,Flora,Xanthorrhoeaceae,Xanthorrhoea,Xanthorrhoea resinifera,6321,Xanthorrhoea resinosa,Species,Pers.,NA,NA
12588,12588,Flora,Flora,Poaceae,Distichlis,Distichlis distichophylla,9943,Distichlis distichophylla,Species,(Labill.) Fassett,Other Grass,Tussock Grass
12589,12589,Flora,Flora,Proteaceae,Persoonia,Persoonia myrtilloides subsp. cunninghamii,9944,Persoonia myrtilloides subsp. cunninghamii,Subspecies,(R.Br.) L.A.S.Johnson & P.H.Weston,Shrub,NA
12590,12590,Flora,Flora,Proteaceae,Persoonia,Persoonia microphylla,9945,Persoonia microphylla,Species,R.Br.,Shrub,NA
12591,12591,Flora,Flora,Proteaceae,Persoonia,Persoonia hirsuta subsp. hirsuta,5458,Persoonia hirsuta,Species,Pers.,NA,NA
12592,12592,Flora,Flora,Proteaceae,Persoonia,Persoonia hirsuta subsp. evoluta,5458,Persoonia hirsuta,Species,Pers.,NA,NA
12593,12593,Flora,Flora,Poaceae,Urochloa,Urochloa foliosa,9792,Urochloa foliosa,Species,(R.Br.) R.D.Webster,NA,NA
12594,12594,Flora,Flora,Blechnaceae,Doodia,Doodia media subsp. media,10523,Doodia australis,Species,(Parris) Parris,NA,NA
12595,12595,Flora,Flora,Asteraceae,Brachyscome,Brachycome ciliaris var. lanuginosa,6714,Brachyscome ciliaris var. lanuginosa,Variety,(Steetz) Benth.,NA,NA
12596,12596,Flora,Flora,Cupressaceae,Callitris,Callitris glaucophylla x verrucosa,9448,Callitris glaucophylla x verrucosa,Species,NA,Tree,NA
12597,12597,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus resinifera subsp. resinifera,9450,Eucalyptus resinifera subsp. resinifera,Subspecies,Sm.,Tree,NA
12598,12598,Flora,Flora,Fabaceae (Mimosoideae),Acacia,Acacia eborensis,9673,Acacia eborensis,Species,J.B.Williams,NA,NA
12599,12599,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus pachycalyx subsp. 2,9925,Eucalyptus pachycalyx subsp. banyabba,Subspecies,K.D. Hill,NA,NA
12600,12600,Flora,Flora,Rutaceae,Zieria,Zieria parrisiae,9595,Zieria parrisiae,Species,J.D. Briggs & J.A. Armstr.,NA,NA
12601,12601,Flora,Flora,Simaroubaceae,Quassia,Quassia sp. Moonee Creek,9497,Quassia sp. Moonee Creek,Species,"(King s.n., 1949)",Shrub,NA
12602,12602,Flora,Flora,Euphorbiaceae,Bertya,Bertya sp. A Cobar-Coolabah,12128,Bertya opponens,Species,(F. Muell. ex Benth) Guymer,NA,NA
12603,12603,Flora,Flora,Lamiaceae,Prostanthera,Prostanthera sp. 'Bundjalung National Park',9887,Prostanthera palustris,Species,B.J. Conn,NA,NA
12604,12604,Flora,Flora,Proteaceae,Grevillea,Grevillea banyabba,9301,Grevillea banyabba,Species,P. Olde & N. Marriott,NA,NA
12605,12605,Flora,Flora,Proteaceae,Grevillea,Grevillea quadricauda,9298,Grevillea quadricauda,Species,P. Olde & N. Marriott,NA,NA
12606,12606,Flora,Flora,Plantaginaceae,Veronica,Veronica sp. C,13397,Veronica grosseserrata,Species,B.G.Briggs & Ehrend.,NA,NA
12607,12607,Flora,Flora,Rosaceae,Acaena,Acaena x anserovina,12513,Acaena anserovina,Species,Orchard,NA,NA
12608,12608,Flora,Flora,Asteraceae,Olearia,Olearia stellulata,9372,Olearia stellulata,Species,(Labill.) DC.,NA,NA
12609,12609,Flora,Flora,Gentianaceae,Gentianella,Chionogentias barringtonensis,14545,Gentianella barringtonensis,Species,(L.G.Adams) Glenny,NA,NA
12610,12610,Flora,Flora,Fabaceae (Mimosoideae),Acacia,Acacia victoriae subsp. victoriae,9700,Acacia victoriae subsp. victoriae,Subspecies,Benth.,NA,NA
12611,12611,Flora,Flora,Fabaceae (Mimosoideae),Acacia,Acacia victoriae subsp. arida,9701,Acacia victoriae subsp. arida,Subspecies,Pedley,NA,NA
12612,12612,Flora,Flora,Malvaceae,Sida,Sida sp. aff. corrugata,9538,Sida sp. aff. corrugata,Species,NA,Forb,Shrub
12613,12613,Flora,Flora,Ericaceae,Epacris,Rupicola decumbens,15175,Epacris decumbens,Species,(I.Telford) E.A.Br.,NA,NA
12616,12616,Flora,Flora,Poaceae,Poa,Poa hookeri,9948,Poa hookeri,Species,Vickery,Tussock Grass,NA
12617,12617,Flora,Flora,Asteraceae,Senecio,Senecio sp. N,11632,Senecio longipilus,Species,I.Thomps.,NA,NA
12618,12618,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus robertsonii,9950,Eucalyptus robertsonii,Species,Blakely,Tree,NA
12619,12619,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus robertsonii subsp. robertsonii,9951,Eucalyptus robertsonii subsp. robertsonii,Subspecies,Blakely,Tree,NA
12620,12620,Flora,Flora,Asteraceae,Craspedia,Craspedia aurantia,9952,Craspedia aurantia,Species,Everett & Joy Thomps.,Forb,NA
12621,12621,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus scias subsp. scias,9953,Eucalyptus scias subsp. scias,Subspecies,L.A.S.Johnson & K.D.Hill,Tree,Mallee tree
12622,12622,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus scias subsp. callimastha,9954,Eucalyptus scias subsp. callimastha,Subspecies,L.A.S.Johnson & K.D.Hill,Tree,Mallee tree
12623,12623,Flora,Flora,Asteraceae,Cymbonotus,Cymbonotus spp.,CYMN,Cymbonotus spp.,Species,NA,Forb,NA
12624,12624,Flora,Flora,Rutaceae,Zieria,Zieria caducibracteatus,11036,Zieria caducibracteata,Species,J.A.Armstr.,NA,NA
12625,12625,Flora,Flora,Proteaceae,Grevillea,Grevillea baueri subsp. baueri,9956,Grevillea baueri subsp. baueri,Subspecies,R.Br.,Shrub,NA
12626,12626,Flora,Flora,Proteaceae,Grevillea,Grevillea baueri subsp. asperula,9957,Grevillea baueri subsp. asperula,Subspecies,McGill.,Shrub,NA
12627,12627,Flora,Flora,Myrtaceae,Leptospermum,Leptospermum rotundifolium,9958,Leptospermum rotundifolium,Species,(Maiden & Betche) F.Rodway ex Cheel,Shrub,NA
12628,12628,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus botryoides <--> saligna,9959,Eucalyptus botryoides <--> saligna,Species,Smith,Tree,NA
12629,12629,Flora,Flora,Poaceae,Austrostipa,Austrostipa nivicola,9960,Austrostipa nivicola,Species,(J.H.Willis) S.W.L.Jacobs & Everett,Tussock Grass,NA
12630,12630,Flora,Flora,Proteaceae,Grevillea,Grevillea oxyantha,9961,Grevillea oxyantha,Species,R.O.Makinson,NA,NA
12631,12631,Flora,Flora,Proteaceae,Grevillea,Grevillea oxyantha subsp. oxyantha,9962,Grevillea oxyantha subsp. oxyantha,Subspecies,R.O.Makinson,Shrub,NA
12632,12632,Flora,Flora,Proteaceae,Grevillea,Grevillea oxyantha subsp. ecarinata,9963,Grevillea oxyantha subsp. ecarinata,Subspecies,R.O.Makinson,Shrub,NA
12633,12633,Flora,Flora,Proteaceae,Grevillea,Grevillea rhyolitica,9964,Grevillea rhyolitica,Species,R.O.Makinson,Shrub,NA
12634,12634,Flora,Flora,Proteaceae,Grevillea,Grevillea rhyolitica subsp. rhyolitica,9965,Grevillea rhyolitica subsp. rhyolitica,Subspecies,R.O.Makinson,Shrub,NA
12635,12635,Flora,Flora,Proteaceae,Grevillea,Grevillea rhyolitica subsp. semivestita,9966,Grevillea rhyolitica subsp. semivestita,Subspecies,R.O.Makinson,Shrub,NA
12636,12636,Flora,Flora,Poaceae,Dichelachne,Dichelachne hirtella,9967,Dichelachne hirtella,Species,N.G.Walsh,Tussock Grass,NA
12638,12638,Flora,Flora,Gentianaceae,Centaurium,Centaurium spp.,CENA,Centaurium spp.,Species,NA,NA,NA
12639,12639,Flora,Flora,Asteraceae,Ozothamnus,Ozothamnus secundiflorus,9968,Ozothamnus secundiflorus,Species,(Wakef.) C.Jeffrey,Shrub,NA
12640,12640,Flora,Flora,Schizaeaceae,Schizaea,Schizaea spp.,SCHZ,Schizaea spp.,Species,NA,Fern and fern allies,NA
12641,12641,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus niphophila,9969,Eucalyptus niphophila,Species,Maiden & Blakely,Mallee tree,Tree
12642,12642,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus debeuzevillei,9970,Eucalyptus debeuzevillei,Species,Maiden,Mallee tree,Tree
12643,12643,Flora,Flora,Casuarinaceae,Allocasuarina,Allocasuarina spp.,ALLC,Allocasuarina spp.,Species,NA,Tree,Shrub
12644,12644,Flora,Flora,Proteaceae,Petrophile,Petrophile spp.,PETO,Petrophile spp.,Species,NA,Shrub,NA
12645,12645,Flora,Flora,Pittosporaceae,Bursaria,Bursaria lasiophylla var. lasiophylla,11017,Bursaria spinosa subsp. lasiophylla,Subspecies,(E.M.Benn.) L.W.Cayzer et al.,NA,NA
12646,12646,Flora,Flora,Pittosporaceae,Bursaria,Bursaria lasiophylla var. atriplicina,11017,Bursaria spinosa subsp. lasiophylla,Subspecies,(E.M.Benn.) L.W.Cayzer et al.,NA,NA
12647,12647,Flora,Flora,Cyperaceae,Schoenus,Schoenus spp.,SCHN,Schoenus spp.,Species,NA,Sedge,NA
12648,12648,Flora,Flora,Callitrichaceae,Callitriche,Callitriche spp.,CALH,Callitriche spp.,Species,NA,Forb,NA
12649,12649,Flora,Flora,Lauraceae,Cassytha,Cassytha spp.,CASY,Cassytha spp.,Species,NA,Vine,NA
12650,12650,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus camphora subsp. camphora,9973,Eucalyptus camphora subsp. camphora,Subspecies,R.T.Baker,Tree,Mallee tree
12651,12651,Flora,Flora,Myrtaceae,Eucalyptus,Eucalyptus camphora subsp. humeana,9974,Eucalyptus camphora subsp. humeana,Subspecies,L.A.S.Johnson & K.D.Hill,Tree,Mallee tree
